type,problem,answer,time,,type,problem,answer,time,,,,,,,,,,type,problem,answer,time,,type,problem,answer,time
d,1524,95,49,,d,1524,95,49,,,,,,,,,,,,,,,,,,
d,1525,101,50,,d,1525,101,50,,,,,,,,,,,,,,,,,,
d,1526,102,49,,d,1526,102,49,,,,,,,,,,,,,,,,,,
d,1527,99,49,,d,1527,99,49,,,,,,,,,,,,,,,,,,
d,1528,100,49,,d,1528,100,49,,,,,,,,,,,,,,,,,,
d,1529,94,49,,d,1529,94,49,,,,,,,,,,,,,,,,,,
d,1530,95,49,,d,1530,95,49,,,,,,,,,,,,,,,,,,
d,1531,95,49,,d,1531,95,49,,,,,,,,,,,,,,,,,,
d,1532,96,49,,d,1532,96,49,,,,,,,,,,,,,,,,,,
d,1533,97,49,,d,1533,97,49,,,,,,,,,,,,,,,,,,
d,1534,100,49,,d,1534,100,49,,,,,,,,,,,,,,,,,,
d,1535,101,50,,d,1535,101,50,,,,,,,,,,,,,,,,,,
d,1536,95,49,,d,1536,95,49,,,,,,,,,,,,,,,,,,
d,1537,95,49,,d,1537,95,49,,,,,,,,,,,,,,,,,,
d,1538,100,49,,d,1538,100,49,,,,,,,,,,,,,,,,,,
d,1539,101,49,,d,1539,101,49,,,,,,,,,,,,,,,,,,
d,1540,95,50,,d,1540,95,50,,,,,,,,,,,,,,,,,,
d,1541,99,70,,d,1541,99,70,,,,,,,,,,,,,,,,,,
d,1542,100,51,,d,1542,100,51,,,,,,,,,,,,,,,,,,
d,1543,94,51,,d,1543,94,51,,,,,,,,,,,,,,,,,,
d,1544,100,51,,d,1544,100,51,,,,,,,,,,,,,,,,,,
d,1545,101,51,,d,1545,101,51,,,,,,,,,,,,,,,,,,
d,1546,95,50,,d,1546,95,50,,,,,,,,,,,,,,,,,,
d,1547,96,50,,d,1547,96,50,,,,,,,,,,,,,,,,,,
d,1548,100,73,,d,1548,100,73,,,,,,,,,,,,,,,,,,
d,1549,101,54,,d,1549,101,54,,,,,,,,,,,,,,,,,,
d,1550,100,50,,d,1550,100,50,,,,,,,,,,,,,,,,,,
d,1551,101,50,,d,1551,101,50,,,,,,,,,,,,,,,,,,
d,1552,95,50,,d,1552,95,50,,,,,,,,,,,,,,,,,,
d,1553,96,50,,d,1553,96,50,,,,,,,,,,,,,,,,,,
d,1554,96,73,,d,1554,96,73,,,,,,,,,,,,,,,,,,
d,1555,101,50,,d,1555,101,50,,,,,,,,,,,,,,,,,,
d,1556,99,50,,d,1556,99,50,,,,,,,,,,,,,,,,,,
d,1557,100,51,,d,1557,100,51,,,,,,,,,,,,,,,,,,
d,1558,100,50,,d,1558,100,50,,,,,,,,,,,,,,,,,,
d,1559,101,50,,d,1559,101,50,,,,,,,,,,,,,,,,,,
d,1560,95,50,,d,1560,95,50,,,,,,,,,,,,,,,,,,
d,1561,101,50,,d,1561,101,50,,,,,,,,,,,,,,,,,,
d,1562,102,50,,d,1562,102,50,,,,,,,,,,,,,,,,,,
d,1563,100,56,,d,1563,100,56,,,,,,,,,,,,,,,,,,
d,1564,100,51,,d,1564,100,51,,,,,,,,,,,,,,,,,,
d,1565,101,50,,d,1565,101,50,,,,,,,,,,,,,,,,,,
d,1566,95,50,,d,1566,95,50,,,,,,,,,,,,,,,,,,
d,1567,101,51,,d,1567,101,51,,,,,,,,,,,,,,,,,,
d,1568,102,69,,d,1568,102,69,,,,,,,,,,,,,,,,,,
d,1569,96,50,,d,1569,96,50,,,,,,,,,,,,,,,,,,
d,1570,101,51,,d,1570,101,51,,,,,,,,,,,,,,,,,,
d,1571,101,50,,d,1571,101,50,,,,,,,,,,,,,,,,,,
d,1572,102,50,,d,1572,102,50,,,,,,,,,,,,,,,,,,
d,1573,100,50,,d,1573,100,50,,,,,,,,,,,,,,,,,,
d,1574,101,76,,d,1574,101,76,,,,,,,,,,,,,,,,,,
d,1575,101,51,,d,1575,101,51,,,,,,,,,,,,,,,,,,
d,1576,102,51,,d,1576,102,51,,,,,,,,,,,,,,,,,,
d,1577,102,52,,d,1577,102,52,,,,,,,,,,,,,,,,,,
d,1578,100,50,,d,1578,100,50,,,,,,,,,,,,,,,,,,
d,1579,100,50,,d,1579,100,50,,,,,,,,,,,,,,,,,,
d,1580,101,51,,d,1580,101,51,,,,,,,,,,,,,,,,,,
d,1581,101,56,,d,1581,101,56,,,,,,,,,,,,,,,,,,
d,1582,102,52,,d,1582,102,52,,,,,,,,,,,,,,,,,,
d,1583,96,51,,d,1583,96,51,,,,,,,,,,,,,,,,,,
d,1584,102,51,,d,1584,102,51,,,,,,,,,,,,,,,,,,
d,1585,101,51,,d,1585,101,51,,,,,,,,,,,,,,,,,,
d,1586,101,51,,d,1586,101,51,,,,,,,,,,,,,,,,,,
d,1587,101,51,,d,1587,101,51,,,,,,,,,,,,,,,,,,
d,1588,102,51,,d,1588,102,51,,,,,,,,,,,,,,,,,,
d,1589,96,51,,d,1589,96,51,,,,,,,,,,,,,,,,,,
d,1590,101,51,,d,1590,101,51,,,,,,,,,,,,,,,,,,
d,1591,102,51,,d,1591,102,51,,,,,,,,,,,,,,,,,,
d,1592,102,57,,d,1592,102,57,,,,,,,,,,,,,,,,,,
d,1593,100,57,,d,1593,100,57,,,,,,,,,,,,,,,,,,
d,1594,101,51,,d,1594,101,51,,,,,,,,,,,,,,,,,,
d,1595,101,51,,d,1595,101,51,,,,,,,,,,,,,,,,,,
d,1596,101,52,,d,1596,101,52,,,,,,,,,,,,,,,,,,
d,1597,102,51,,d,1597,102,51,,,,,,,,,,,,,,,,,,
d,1598,102,51,,d,1598,102,51,,,,,,,,,,,,,,,,,,
d,1599,103,60,,d,1599,103,60,,,,,,,,,,,,,,,,,,
d,1600,101,52,,d,1600,101,52,,,,,,,,,,,,,,,,,,
d,1601,101,70,,d,1601,101,70,,,,,,,,,,,,,,,,,,
d,1602,101,51,,d,1602,101,51,,,,,,,,,,,,,,,,,,
d,1603,102,52,,d,1603,102,52,,,,,,,,,,,,,,,,,,
d,1604,102,51,,d,1604,102,51,,,,,,,,,,,,,,,,,,
d,1605,103,92,,d,1605,103,92,,,,,,,,,,,,,,,,,,
d,1606,97,52,,d,1606,97,52,,,,,,,,,,,,,,,,,,
d,1607,102,52,,d,1607,102,52,,,,,,,,,,,,,,,,,,
d,1608,100,52,,d,1608,100,52,,,,,,,,,,,,,,,,,,
d,1609,101,52,,d,1609,101,52,,,,,,,,,,,,,,,,,,
d,1610,101,53,,d,1610,101,53,,,,,,,,,,,,,,,,,,
d,1611,102,52,,d,1611,102,52,,,,,,,,,,,,,,,,,,
d,1612,102,51,,d,1612,102,51,,,,,,,,,,,,,,,,,,
d,1613,102,52,,d,1613,102,52,,,,,,,,,,,,,,,,,,
d,1614,103,52,,d,1614,103,52,,,,,,,,,,,,,,,,,,
d,1615,101,52,,d,1615,101,52,,,,,,,,,,,,,,,,,,
d,1616,101,52,,d,1616,101,52,,,,,,,,,,,,,,,,,,
d,1617,102,52,,d,1617,102,52,,,,,,,,,,,,,,,,,,
d,1618,102,52,,d,1618,102,52,,,,,,,,,,,,,,,,,,
d,1619,102,59,,d,1619,102,59,,,,,,,,,,,,,,,,,,
d,1620,103,53,,d,1620,103,53,,,,,,,,,,,,,,,,,,
d,1621,103,52,,d,1621,103,52,,,,,,,,,,,,,,,,,,
d,1622,102,60,,d,1622,102,60,,,,,,,,,,,,,,,,,,
d,1623,102,52,,d,1623,102,52,,,,,,,,,,,,,,,,,,
d,1624,102,63,,d,1624,102,63,,,,,,,,,,,,,,,,,,
d,1625,101,52,,d,1625,101,52,,,,,,,,,,,,,,,,,,
d,1626,102,92,,d,1626,102,92,,,,,,,,,,,,,,,,,,
d,1627,102,52,,d,1627,102,52,,,,,,,,,,,,,,,,,,
d,1628,103,52,,d,1628,103,52,,,,,,,,,,,,,,,,,,
d,1629,103,52,,d,1629,103,52,,,,,,,,,,,,,,,,,,
d,1630,101,52,,d,1630,101,52,,,,,,,,,,,,,,,,,,
d,1631,101,53,,d,1631,101,53,,,,,,,,,,,,,,,,,,
d,1632,102,52,,d,1632,102,52,,,,,,,,,,,,,,,,,,
d,1633,102,52,,d,1633,102,52,,,,,,,,,,,,,,,,,,
d,1634,103,53,,d,1634,103,53,,,,,,,,,,,,,,,,,,
d,1635,103,53,,d,1635,103,53,,,,,,,,,,,,,,,,,,
d,1636,103,65,,d,1636,103,65,,,,,,,,,,,,,,,,,,
d,1637,102,53,,d,1637,102,53,,,,,,,,,,,,,,,,,,
d,1638,102,52,,d,1638,102,52,,,,,,,,,,,,,,,,,,
d,1639,102,53,,d,1639,102,53,,,,,,,,,,,,,,,,,,
d,1640,103,53,,d,1640,103,53,,,,,,,,,,,,,,,,,,
d,1641,103,54,,d,1641,103,54,,,,,,,,,,,,,,,,,,
d,1642,102,53,,d,1642,102,53,,,,,,,,,,,,,,,,,,
d,1643,103,53,,d,1643,103,53,,,,,,,,,,,,,,,,,,
d,1644,103,53,,d,1644,103,53,,,,,,,,,,,,,,,,,,
d,1645,101,52,,d,1645,101,52,,,,,,,,,,,,,,,,,,
d,1646,102,85,,d,1646,102,85,,,,,,,,,,,,,,,,,,
d,1647,102,53,,d,1647,102,53,,,,,,,,,,,,,,,,,,
d,1648,102,53,,d,1648,102,53,,,,,,,,,,,,,,,,,,
d,1649,103,63,,d,1649,103,63,,,,,,,,,,,,,,,,,,
d,1650,103,53,,d,1650,103,53,,,,,,,,,,,,,,,,,,
d,1651,104,53,,d,1651,104,53,,,,,,,,,,,,,,,,,,
d,1652,105,73,,d,1652,105,73,,,,,,,,,,,,,,,,,,
d,1653,106,74,,d,1653,106,74,,,,,,,,,,,,,,,,,,
d,1654,107,53,,d,1654,107,53,,,,,,,,,,,,,,,,,,
d,1655,108,53,,d,1655,108,53,,,,,,,,,,,,,,,,,,
d,1656,109,53,,d,1656,109,53,,,,,,,,,,,,,,,,,,
d,1657,110,54,,d,1657,110,54,,,,,,,,,,,,,,,,,,
d,1658,111,53,,d,1658,111,53,,,,,,,,,,,,,,,,,,
d,1659,112,62,,d,1659,112,62,,,,,,,,,,,,,,,,,,
d,1660,113,86,,d,1660,113,86,,,,,,,,,,,,,,,,,,
d,1661,114,54,,d,1661,114,54,,,,,,,,,,,,,,,,,,
d,1662,102,53,,d,1662,102,53,,,,,,,,,,,,,,,,,,
d,1663,103,53,,d,1663,103,53,,,,,,,,,,,,,,,,,,
d,1664,111,54,,d,1664,111,54,,,,,,,,,,,,,,,,,,
d,1665,112,53,,d,1665,112,53,,,,,,,,,,,,,,,,,,
d,1666,113,53,,d,1666,113,53,,,,,,,,,,,,,,,,,,
d,1667,114,53,,d,1667,114,53,,,,,,,,,,,,,,,,,,
d,1668,105,53,,d,1668,105,53,,,,,,,,,,,,,,,,,,
d,1669,106,53,,d,1669,106,53,,,,,,,,,,,,,,,,,,
d,1670,107,53,,d,1670,107,53,,,,,,,,,,,,,,,,,,
d,1671,112,54,,d,1671,112,54,,,,,,,,,,,,,,,,,,
d,1672,113,60,,d,1672,113,60,,,,,,,,,,,,,,,,,,
d,1673,114,67,,d,1673,114,67,,,,,,,,,,,,,,,,,,
d,1674,111,54,,d,1674,111,54,,,,,,,,,,,,,,,,,,
d,1675,112,54,,d,1675,112,54,,,,,,,,,,,,,,,,,,
d,1676,113,75,,d,1676,113,75,,,,,,,,,,,,,,,,,,
d,1677,114,55,,d,1677,114,55,,,,,,,,,,,,,,,,,,
d,1678,113,54,,d,1678,113,54,,,,,,,,,,,,,,,,,,
d,1679,114,54,,d,1679,114,54,,,,,,,,,,,,,,,,,,
d,1680,111,54,,d,1680,111,54,,,,,,,,,,,,,,,,,,
d,1681,112,58,,d,1681,112,58,,,,,,,,,,,,,,,,,,
d,1682,113,57,,d,1682,113,57,,,,,,,,,,,,,,,,,,
d,1683,114,56,,d,1683,114,56,,,,,,,,,,,,,,,,,,
d,1684,115,54,,d,1684,115,54,,,,,,,,,,,,,,,,,,
d,1685,106,61,,d,1685,106,61,,,,,,,,,,,,,,,,,,
d,1686,107,64,,d,1686,107,64,,,,,,,,,,,,,,,,,,
d,1687,112,55,,d,1687,112,55,,,,,,,,,,,,,,,,,,
d,1688,105,56,,d,1688,105,56,,,,,,,,,,,,,,,,,,
d,1689,106,54,,d,1689,106,54,,,,,,,,,,,,,,,,,,
d,1690,107,54,,d,1690,107,54,,,,,,,,,,,,,,,,,,
d,1691,112,54,,d,1691,112,54,,,,,,,,,,,,,,,,,,
d,1692,113,54,,d,1692,113,54,,,,,,,,,,,,,,,,,,
d,1693,114,55,,d,1693,114,55,,,,,,,,,,,,,,,,,,
d,1694,111,54,,d,1694,111,54,,,,,,,,,,,,,,,,,,
d,1695,112,55,,d,1695,112,55,,,,,,,,,,,,,,,,,,
d,1696,113,54,,d,1696,113,54,,,,,,,,,,,,,,,,,,
d,1697,112,55,,d,1697,112,55,,,,,,,,,,,,,,,,,,
d,1698,113,55,,d,1698,113,55,,,,,,,,,,,,,,,,,,
d,1699,114,55,,d,1699,114,55,,,,,,,,,,,,,,,,,,
d,1700,115,58,,d,1700,115,58,,,,,,,,,,,,,,,,,,
d,1701,112,58,,d,1701,112,58,,,,,,,,,,,,,,,,,,
d,1702,113,58,,d,1702,113,58,,,,,,,,,,,,,,,,,,
d,1703,105,57,,d,1703,105,57,,,,,,,,,,,,,,,,,,
d,1704,106,55,,d,1704,106,55,,,,,,,,,,,,,,,,,,
d,1705,106,55,,d,1705,106,55,,,,,,,,,,,,,,,,,,
d,1706,107,55,,d,1706,107,55,,,,,,,,,,,,,,,,,,
d,1707,108,55,,d,1707,108,55,,,,,,,,,,,,,,,,,,
d,1708,113,55,,d,1708,113,55,,,,,,,,,,,,,,,,,,
d,1709,111,64,,d,1709,111,64,,,,,,,,,,,,,,,,,,
d,1710,112,55,,d,1710,112,55,,,,,,,,,,,,,,,,,,
d,1711,112,56,,d,1711,112,56,,,,,,,,,,,,,,,,,,
d,1712,113,55,,d,1712,113,55,,,,,,,,,,,,,,,,,,
d,1713,114,54,,d,1713,114,54,,,,,,,,,,,,,,,,,,
d,1714,113,60,,d,1714,113,60,,,,,,,,,,,,,,,,,,
d,1715,114,55,,d,1715,114,55,,,,,,,,,,,,,,,,,,
d,1716,112,55,,d,1716,112,55,,,,,,,,,,,,,,,,,,
d,1717,112,75,,d,1717,112,75,,,,,,,,,,,,,,,,,,
d,1718,113,55,,d,1718,113,55,,,,,,,,,,,,,,,,,,
d,1719,114,55,,d,1719,114,55,,,,,,,,,,,,,,,,,,
d,1720,106,58,,d,1720,106,58,,,,,,,,,,,,,,,,,,
d,1721,107,59,,d,1721,107,59,,,,,,,,,,,,,,,,,,
d,1722,107,57,,d,1722,107,57,,,,,,,,,,,,,,,,,,
d,1723,113,64,,d,1723,113,64,,,,,,,,,,,,,,,,,,
d,1724,113,56,,d,1724,113,56,,,,,,,,,,,,,,,,,,
d,1725,106,56,,d,1725,106,56,,,,,,,,,,,,,,,,,,
d,1726,112,76,,d,1726,112,76,,,,,,,,,,,,,,,,,,
d,1727,113,56,,d,1727,113,56,,,,,,,,,,,,,,,,,,
d,1728,113,55,,d,1728,113,55,,,,,,,,,,,,,,,,,,
d,1729,114,55,,d,1729,114,55,,,,,,,,,,,,,,,,,,
d,1730,114,55,,d,1730,114,55,,,,,,,,,,,,,,,,,,
d,1731,112,77,,d,1731,112,77,,,,,,,,,,,,,,,,,,
d,1732,112,57,,d,1732,112,57,,,,,,,,,,,,,,,,,,
d,1733,113,58,,d,1733,113,58,,,,,,,,,,,,,,,,,,
d,1734,113,57,,d,1734,113,57,,,,,,,,,,,,,,,,,,
d,1735,114,59,,d,1735,114,59,,,,,,,,,,,,,,,,,,
d,1736,115,57,,d,1736,115,57,,,,,,,,,,,,,,,,,,
d,1737,107,78,,d,1737,107,78,,,,,,,,,,,,,,,,,,
d,1738,113,60,,d,1738,113,60,,,,,,,,,,,,,,,,,,
d,1739,113,59,,d,1739,113,59,,,,,,,,,,,,,,,,,,
d,1740,106,59,,d,1740,106,59,,,,,,,,,,,,,,,,,,
d,1741,107,56,,d,1741,107,56,,,,,,,,,,,,,,,,,,
d,1742,107,56,,d,1742,107,56,,,,,,,,,,,,,,,,,,
d,1743,113,56,,d,1743,113,56,,,,,,,,,,,,,,,,,,
d,1744,114,57,,d,1744,114,57,,,,,,,,,,,,,,,,,,
d,1745,114,55,,d,1745,114,55,,,,,,,,,,,,,,,,,,
d,1746,112,56,,d,1746,112,56,,,,,,,,,,,,,,,,,,
d,1747,113,56,,d,1747,113,56,,,,,,,,,,,,,,,,,,
d,1748,113,56,,d,1748,113,56,,,,,,,,,,,,,,,,,,
d,1749,113,63,,d,1749,113,63,,,,,,,,,,,,,,,,,,
d,1750,114,56,,d,1750,114,56,,,,,,,,,,,,,,,,,,
d,1751,114,58,,d,1751,114,58,,,,,,,,,,,,,,,,,,
d,1752,115,56,,d,1752,115,56,,,,,,,,,,,,,,,,,,
d,1753,113,56,,d,1753,113,56,,,,,,,,,,,,,,,,,,
d,1754,113,65,,d,1754,113,65,,,,,,,,,,,,,,,,,,
d,1755,106,68,,d,1755,106,68,,,,,,,,,,,,,,,,,,
d,1756,107,56,,d,1756,107,56,,,,,,,,,,,,,,,,,,
d,1757,107,61,,d,1757,107,61,,,,,,,,,,,,,,,,,,
d,1758,108,60,,d,1758,108,60,,,,,,,,,,,,,,,,,,
d,1759,108,60,,d,1759,108,60,,,,,,,,,,,,,,,,,,
d,1760,114,59,,d,1760,114,59,,,,,,,,,,,,,,,,,,
d,1761,112,57,,d,1761,112,57,,,,,,,,,,,,,,,,,,
d,1762,113,67,,d,1762,113,67,,,,,,,,,,,,,,,,,,
d,1763,113,56,,d,1763,113,56,,,,,,,,,,,,,,,,,,
d,1764,114,58,,d,1764,114,58,,,,,,,,,,,,,,,,,,
d,1765,114,64,,d,1765,114,64,,,,,,,,,,,,,,,,,,
d,1766,114,58,,d,1766,114,58,,,,,,,,,,,,,,,,,,
d,1767,115,58,,d,1767,115,58,,,,,,,,,,,,,,,,,,
d,1768,113,57,,d,1768,113,57,,,,,,,,,,,,,,,,,,
d,1769,113,58,,d,1769,113,58,,,,,,,,,,,,,,,,,,
d,1770,114,57,,d,1770,114,57,,,,,,,,,,,,,,,,,,
d,1771,114,57,,d,1771,114,57,,,,,,,,,,,,,,,,,,
d,1772,107,57,,d,1772,107,57,,,,,,,,,,,,,,,,,,
d,1773,108,59,,d,1773,108,59,,,,,,,,,,,,,,,,,,
d,1774,108,57,,d,1774,108,57,,,,,,,,,,,,,,,,,,
d,1775,114,56,,d,1775,114,56,,,,,,,,,,,,,,,,,,
d,1776,114,57,,d,1776,114,57,,,,,,,,,,,,,,,,,,
d,1777,107,99,,d,1777,107,99,,,,,,,,,,,,,,,,,,
d,1778,113,57,,d,1778,113,57,,,,,,,,,,,,,,,,,,
d,1779,114,57,,d,1779,114,57,,,,,,,,,,,,,,,,,,
d,1780,114,57,,d,1780,114,57,,,,,,,,,,,,,,,,,,
d,1781,115,57,,d,1781,115,57,,,,,,,,,,,,,,,,,,
d,1782,115,56,,d,1782,115,56,,,,,,,,,,,,,,,,,,
d,1783,113,57,,d,1783,113,57,,,,,,,,,,,,,,,,,,
d,1784,113,71,,d,1784,113,71,,,,,,,,,,,,,,,,,,
d,1785,114,61,,d,1785,114,61,,,,,,,,,,,,,,,,,,
d,1786,114,61,,d,1786,114,61,,,,,,,,,,,,,,,,,,
d,1787,115,59,,d,1787,115,59,,,,,,,,,,,,,,,,,,
d,1788,115,60,,d,1788,115,60,,,,,,,,,,,,,,,,,,
d,1789,108,60,,d,1789,108,60,,,,,,,,,,,,,,,,,,
d,1790,114,57,,d,1790,114,57,,,,,,,,,,,,,,,,,,
d,1791,114,58,,d,1791,114,58,,,,,,,,,,,,,,,,,,
d,1792,107,58,,d,1792,107,58,,,,,,,,,,,,,,,,,,
d,1793,108,57,,d,1793,108,57,,,,,,,,,,,,,,,,,,
d,1794,108,57,,d,1794,108,57,,,,,,,,,,,,,,,,,,
d,1795,114,58,,d,1795,114,58,,,,,,,,,,,,,,,,,,
d,1796,115,58,,d,1796,115,58,,,,,,,,,,,,,,,,,,
d,1797,115,60,,d,1797,115,60,,,,,,,,,,,,,,,,,,
d,1798,113,58,,d,1798,113,58,,,,,,,,,,,,,,,,,,
d,1799,114,60,,d,1799,114,60,,,,,,,,,,,,,,,,,,
d,1800,114,62,,d,1800,114,62,,,,,,,,,,,,,,,,,,
d,1801,114,71,,d,1801,114,71,,,,,,,,,,,,,,,,,,
d,1802,115,63,,d,1802,115,63,,,,,,,,,,,,,,,,,,
d,1803,115,61,,d,1803,115,61,,,,,,,,,,,,,,,,,,
d,1804,116,84,,d,1804,116,84,,,,,,,,,,,,,,,,,,
d,1805,117,61,,d,1805,117,61,,,,,,,,,,,,,,,,,,
d,1806,118,59,,d,1806,118,59,,,,,,,,,,,,,,,,,,
d,1807,119,58,,d,1807,119,58,,,,,,,,,,,,,,,,,,
d,1808,120,58,,d,1808,120,58,,,,,,,,,,,,,,,,,,
d,1809,108,58,,d,1809,108,58,,,,,,,,,,,,,,,,,,
d,1810,109,58,,d,1810,109,58,,,,,,,,,,,,,,,,,,
d,1811,117,58,,d,1811,117,58,,,,,,,,,,,,,,,,,,
d,1812,118,60,,d,1812,118,60,,,,,,,,,,,,,,,,,,
d,1813,119,58,,d,1813,119,58,,,,,,,,,,,,,,,,,,
d,1814,120,61,,d,1814,120,61,,,,,,,,,,,,,,,,,,
d,1815,114,62,,d,1815,114,62,,,,,,,,,,,,,,,,,,
d,1816,115,58,,d,1816,115,58,,,,,,,,,,,,,,,,,,
d,1817,115,59,,d,1817,115,59,,,,,,,,,,,,,,,,,,
d,1818,118,60,,d,1818,118,60,,,,,,,,,,,,,,,,,,
d,1819,119,59,,d,1819,119,59,,,,,,,,,,,,,,,,,,
d,1820,120,60,,d,1820,120,60,,,,,,,,,,,,,,,,,,
d,1821,117,59,,d,1821,117,59,,,,,,,,,,,,,,,,,,
d,1822,118,94,,d,1822,118,94,,,,,,,,,,,,,,,,,,
d,1823,119,60,,d,1823,119,60,,,,,,,,,,,,,,,,,,
d,1824,120,69,,d,1824,120,69,,,,,,,,,,,,,,,,,,
d,1825,119,59,,d,1825,119,59,,,,,,,,,,,,,,,,,,
d,1826,120,100,,d,1826,120,100,,,,,,,,,,,,,,,,,,
d,1827,117,60,,d,1827,117,60,,,,,,,,,,,,,,,,,,
d,1828,118,59,,d,1828,118,59,,,,,,,,,,,,,,,,,,
d,1829,119,60,,d,1829,119,60,,,,,,,,,,,,,,,,,,
d,1830,120,59,,d,1830,120,59,,,,,,,,,,,,,,,,,,
d,1831,121,62,,d,1831,121,62,,,,,,,,,,,,,,,,,,
d,1832,120,59,,d,1832,120,59,,,,,,,,,,,,,,,,,,
d,1833,121,59,,d,1833,121,59,,,,,,,,,,,,,,,,,,
d,1834,118,59,,d,1834,118,59,,,,,,,,,,,,,,,,,,
d,1835,119,59,,d,1835,119,59,,,,,,,,,,,,,,,,,,
d,1836,120,59,,d,1836,120,59,,,,,,,,,,,,,,,,,,
d,1837,121,101,,d,1837,121,101,,,,,,,,,,,,,,,,,,
d,1838,118,59,,d,1838,118,59,,,,,,,,,,,,,,,,,,
d,1839,119,59,,d,1839,119,59,,,,,,,,,,,,,,,,,,
d,1840,120,59,,d,1840,120,59,,,,,,,,,,,,,,,,,,
d,1841,117,59,,d,1841,117,59,,,,,,,,,,,,,,,,,,
d,1842,118,60,,d,1842,118,60,,,,,,,,,,,,,,,,,,
d,1843,119,59,,d,1843,119,59,,,,,,,,,,,,,,,,,,
d,1844,118,60,,d,1844,118,60,,,,,,,,,,,,,,,,,,
d,1845,119,60,,d,1845,119,60,,,,,,,,,,,,,,,,,,
d,1846,120,59,,d,1846,120,59,,,,,,,,,,,,,,,,,,
d,1847,121,60,,d,1847,121,60,,,,,,,,,,,,,,,,,,
d,1848,118,59,,d,1848,118,59,,,,,,,,,,,,,,,,,,
d,1849,119,59,,d,1849,119,59,,,,,,,,,,,,,,,,,,
d,1850,118,78,,d,1850,118,78,,,,,,,,,,,,,,,,,,
d,1851,119,59,,d,1851,119,59,,,,,,,,,,,,,,,,,,
d,1852,120,59,,d,1852,120,59,,,,,,,,,,,,,,,,,,
d,1853,121,59,,d,1853,121,59,,,,,,,,,,,,,,,,,,
d,1854,122,59,,d,1854,122,59,,,,,,,,,,,,,,,,,,
d,1855,123,59,,d,1855,123,59,,,,,,,,,,,,,,,,,,
d,1856,117,60,,d,1856,117,60,,,,,,,,,,,,,,,,,,
d,1857,118,81,,d,1857,118,81,,,,,,,,,,,,,,,,,,
d,1858,118,60,,d,1858,118,60,,,,,,,,,,,,,,,,,,
d,1859,119,60,,d,1859,119,60,,,,,,,,,,,,,,,,,,
d,1860,120,60,,d,1860,120,60,,,,,,,,,,,,,,,,,,
d,1861,123,60,,d,1861,123,60,,,,,,,,,,,,,,,,,,
d,1862,124,92,,d,1862,124,92,,,,,,,,,,,,,,,,,,
d,1863,118,60,,d,1863,118,60,,,,,,,,,,,,,,,,,,
d,1864,118,60,,d,1864,118,60,,,,,,,,,,,,,,,,,,
d,1865,119,62,,d,1865,119,62,,,,,,,,,,,,,,,,,,
d,1866,120,60,,d,1866,120,60,,,,,,,,,,,,,,,,,,
d,1867,119,60,,d,1867,119,60,,,,,,,,,,,,,,,,,,
d,1868,124,60,,d,1868,124,60,,,,,,,,,,,,,,,,,,
d,1869,125,60,,d,1869,125,60,,,,,,,,,,,,,,,,,,
d,1870,119,61,,d,1870,119,61,,,,,,,,,,,,,,,,,,
d,1871,123,60,,d,1871,123,60,,,,,,,,,,,,,,,,,,
d,1872,124,61,,d,1872,124,61,,,,,,,,,,,,,,,,,,
d,1873,118,61,,d,1873,118,61,,,,,,,,,,,,,,,,,,
d,1874,119,61,,d,1874,119,61,,,,,,,,,,,,,,,,,,
d,1875,125,61,,d,1875,125,61,,,,,,,,,,,,,,,,,,
d,1876,126,60,,d,1876,126,60,,,,,,,,,,,,,,,,,,
d,1877,123,60,,d,1877,123,60,,,,,,,,,,,,,,,,,,
d,1878,124,60,,d,1878,124,60,,,,,,,,,,,,,,,,,,
d,1879,118,61,,d,1879,118,61,,,,,,,,,,,,,,,,,,
d,1880,119,61,,d,1880,119,61,,,,,,,,,,,,,,,,,,
d,1881,119,62,,d,1881,119,62,,,,,,,,,,,,,,,,,,
d,1882,120,61,,d,1882,120,61,,,,,,,,,,,,,,,,,,
d,1883,121,61,,d,1883,121,61,,,,,,,,,,,,,,,,,,
d,1884,124,60,,d,1884,124,60,,,,,,,,,,,,,,,,,,
d,1885,125,61,,d,1885,125,61,,,,,,,,,,,,,,,,,,
d,1886,119,62,,d,1886,119,62,,,,,,,,,,,,,,,,,,
d,1887,119,61,,d,1887,119,61,,,,,,,,,,,,,,,,,,
d,1888,124,61,,d,1888,124,61,,,,,,,,,,,,,,,,,,
d,1889,125,61,,d,1889,125,61,,,,,,,,,,,,,,,,,,
d,1890,119,61,,d,1890,119,61,,,,,,,,,,,,,,,,,,
d,1891,123,61,,d,1891,123,61,,,,,,,,,,,,,,,,,,
d,1892,124,61,,d,1892,124,61,,,,,,,,,,,,,,,,,,
d,1893,118,61,,d,1893,118,61,,,,,,,,,,,,,,,,,,
d,1894,124,61,,d,1894,124,61,,,,,,,,,,,,,,,,,,
d,1895,125,61,,d,1895,125,61,,,,,,,,,,,,,,,,,,
d,1896,119,86,,d,1896,119,86,,,,,,,,,,,,,,,,,,
d,1897,120,61,,d,1897,120,61,,,,,,,,,,,,,,,,,,
d,1898,124,61,,d,1898,124,61,,,,,,,,,,,,,,,,,,
d,1899,125,93,,d,1899,125,93,,,,,,,,,,,,,,,,,,
d,1900,124,61,,d,1900,124,61,,,,,,,,,,,,,,,,,,
